 -1.3498869e+000 -1.0890643e+000 -2.1383553e+000 -2.9375360e-001 -5.3201138e-001  1.0000608e+000  8.9788843e-001 -4.6771458e-001  1.1741168e+000 -6.4070951e-001 -1.1406811e+000 -4.1397227e-001  1.0341215e+000  2.0243326e+000 -1.4157733e+000  4.2068370e-001  8.5354083e-001 -1.1223117e+000  1.8066413e-001 -3.0120653e-001 -3.5188924e-001  6.7453591e-002 -1.6364467e+000 -4.9768838e-001  6.3290558e-001  1.7710196e+000  3.9704609e-001  7.7684180e-001  8.5978320e-001 -1.3000489e-001  1.6865445e+000  8.2543046e-001  8.3515704e-001  1.1654083e+000 -1.1214178e+000  1.5833189e+000 -1.7331833e-001  9.1425973e-001  7.4247804e-001 -6.8155968e-001  2.8834247e-001  1.9624474e+000 -9.4920991e-002 -1.1149381e+000 -2.1099404e+000 -1.5283368e-001 -1.8545272e+000 -1.3630516e+000  4.8720394e-001 -3.8194525e-001 -1.3382926e+000
  3.0349235e+000  3.2557464e-002 -8.3958875e-001 -8.4792624e-001  1.6821036e+000 -1.6641645e+000 -1.3193787e-001 -1.2488995e-001  1.2694707e-001  1.8088626e+000 -1.0933435e+000 -4.3827052e-001  2.9157029e-001 -2.3595235e+000  5.9570589e-002  4.0073800e-001 -1.8530081e+000  3.0615782e-001  1.2665285e+000 -6.9865427e-001  2.6954071e-001 -1.8712054e-001  1.7344346e-002 -1.0667182e-001 -1.4590419e+000  2.2127307e-001 -4.8281084e-001 -2.2598404e+000  6.6869211e-002 -5.9435328e-001 -3.8639417e-001 -2.2929281e-001  1.0945385e+000 -9.0870562e-001  2.4644952e-001 -2.4941342e-001  6.1630051e-001  1.1076946e+000  1.1436032e+000 -2.6013943e-001  1.3918548e+000  1.4063149e+000  1.3832139e+000  6.8525243e-001 -7.9939513e-001 -5.5741088e-001  1.7997528e+000  6.8058496e-001 -1.5666262e+000 -1.3712042e+000 -5.4363344e-001
  7.2540422e-001  5.5252702e-001  1.3545943e+000 -1.1201283e+000 -8.7572935e-001 -5.9003456e-001 -1.4720146e-001  1.4789585e+000 -6.5681593e-001 -1.0798663e+000 -4.3360930e-001  2.0033906e+000 -7.7769854e-001 -5.0997205e-001 -4.1125093e-001  9.5142158e-002 -2.0730316e-001 -1.1723349e+000 -2.5116929e-001  8.3277058e-001 -2.5644494e+000  2.9172746e-001  8.2838727e-001 -6.8782914e-001 -5.8170973e-001  2.7303776e+000 -2.3149719e-001 -5.6437669e-001 -1.6393874e+000 -4.4376691e-001 -5.0507841e-001  2.6225081e-001  3.2118073e-001  2.4057504e-001  1.5610372e+000  1.2940190e+000  8.6391937e-001  8.2047146e-001 -9.1471425e-001 -2.2879536e-001 -1.3455020e+000  4.9683373e-001  1.3036814e+000  1.0376732e+000  5.6697509e-001  6.7701766e-001 -8.7837431e-001  4.3782362e-001  1.0570596e+000  1.0307454e-002 -8.7146229e-001
 -6.3054873e-002  1.1006102e+000 -1.0721553e+000  2.5259997e+000 -4.8381505e-001 -2.7806416e-001  1.0077734e+000 -8.6081569e-001 -1.4813991e+000  1.9918944e-001 -1.6846988e-001  9.5099350e-001  5.6669610e-001 -1.3216256e+000 -3.6801073e-001  4.9668439e-001  2.7037820e-001 -9.6096656e-001 -2.0457005e-001 -6.9460525e-001  4.6586413e-001  9.8769469e-001  2.1773835e-001  3.3188088e-001 -1.8301493e+000 -2.9616538e-001  6.1338521e-001  9.0149144e-001 -2.4247499e+000 -1.3225296e+000  4.0807389e-001 -8.9797954e-001  1.5112839e-002 -6.5404634e-001 -1.1966217e+000  3.6198014e-001 -1.4169142e+000 -8.1761183e-001  1.7980167e-001 -5.2481299e-001  7.4740619e-004  8.2830562e-002 -1.2581218e-001  1.8222115e+000 -1.4428989e-003  8.4929744e-001  6.4773273e-001 -1.4326755e-001 -5.8757780e-001  2.0413205e-001 -9.8652937e-001
  7.1474290e-001  1.5442119e+000  9.6095387e-001  1.6554976e+000 -7.1200455e-001  4.2271569e-001 -2.1236555e+000  7.8466847e-001  1.5548900e-001 -1.5210266e+000 -2.1853356e-001 -4.3200384e-001 -1.3826212e+000 -6.3612825e-001 -1.3609631e+000  1.0822406e+000 -6.5277101e-001 -6.5373502e-001 -2.2015219e+000 -4.6188299e-001  1.8535609e+000  3.9293457e-001 -1.9092449e+000  2.3652247e+000 -4.4910308e-001  5.6429555e-001  1.6828505e+000  3.9467553e-001 -2.8382993e-001 -8.5952117e-001  1.0723561e+000 -2.1573027e+000 -1.1644925e+000  1.2749545e+000 -2.4234528e-001 -2.6305251e-001  1.9995196e-001 -1.2648522e-001 -9.8334782e-001  1.1283185e+000  5.3494808e-002 -1.5484779e+000 -5.9687378e-001 -5.2898849e-001  6.2392467e-001  4.6930718e-001  1.0495650e+000 -3.4153250e-001  3.0222162e-001 -4.1102551e-001 -5.1190253e-001
 -2.0496606e-001  8.5931133e-002  1.2404980e-001  3.0753516e-001 -1.1742123e+000 -1.6702007e+000 -5.0458641e-001  3.0862314e-001  8.1855137e-001 -7.2363113e-001  5.4133444e-001  6.4894074e-001  2.4447468e-001  3.1785142e-001  7.7956743e-001  9.7044779e-001  4.7722729e-001 -1.2293936e+000 -7.7451310e-001  8.8361714e-001  1.0392893e+000  1.9455137e-001 -5.3682182e-001 -4.8223072e-001  9.4927470e-001  1.5826207e+000  5.6839357e-001  4.8544237e-003  1.1458063e+000 -1.4130012e+000  9.6798289e-001  9.3916756e-002  4.9484075e-001 -5.5119061e-001  1.0048282e+000  1.0821445e+000  1.9582685e-001  2.6414291e-001  3.8482857e-001  5.5013925e-001 -2.3419052e+000  1.8631596e+000 -1.5206463e+000 -1.6279667e+000  1.2644083e-001 -2.3978170e-001  1.3230934e+000  2.0578106e+000  2.1946239e-001  6.6356118e-001 -1.3452367e+000
 -1.2414435e-001 -1.4915903e+000  1.4366966e+000 -1.2571184e+000 -1.9223952e-001  4.7163433e-001 -1.2705944e+000 -2.3386004e-001 -2.9258813e-001 -5.9325032e-001  3.8926620e-001 -3.6007630e-001  8.0843880e-001  1.3804797e-001  4.3941111e-001 -5.6856957e-001 -7.1319650e-002 -2.7096513e-001 -1.3932726e+000  4.3594418e-001  9.1089658e-001  2.7978496e-001 -3.0203230e-001  6.4744821e-001  7.1744141e-001  2.7292301e+000 -1.2060293e+000  4.3691863e-001  1.8116929e-001 -5.1598590e-001  2.7014553e-001 -9.5118146e-001 -1.2158490e+000 -8.7408868e-002 -1.9201258e+000  9.8243408e-001 -1.5113240e-001  3.1585281e+000  3.2569763e-001  1.8551474e+000  1.2480951e+000  1.3402662e-001  6.7184160e-001  1.6173024e+000  6.8086779e-001  9.2098545e-001 -5.1735897e-001 -3.7453504e-001 -8.7820110e-001  2.2578214e-001  1.7225457e+000
  1.4896976e+000 -7.4230184e-001 -1.9609000e+000 -8.6546803e-001 -2.7407023e-001 -1.2128472e+000 -3.8258480e-001 -1.0569727e+000 -5.4078642e-001  4.0133634e-001  7.5122898e-001  7.0588502e-001  2.1304170e-001 -7.1073507e-001 -8.9622484e-002  8.0997207e-001 -9.3830129e-001 -8.9995007e-001 -3.8623465e-001  8.9674736e-001 -2.3973129e-001  5.1220312e-002  1.8135821e+000 -1.0344247e+000  2.2878286e+000  3.0356428e-001  4.3306039e-001  1.1300727e+000  5.4250229e-002 -1.0850981e+000 -6.3440654e-001  1.1725899e+000  1.5907880e+000 -3.4782032e-001  6.2544578e-001 -1.1144396e-001  8.9278416e-001  1.2266172e+000  1.2963104e+000 -2.7729879e-001  2.8092319e+000 -1.5460026e+000  2.2844290e-002  2.6413674e-001 -1.2874159e+000 -9.0688138e-001  2.4314950e-002 -1.9020320e-001 -2.8613998e+000 -2.1284311e-001 -1.1862050e+000
  1.4090345e+000 -1.0615817e+000 -1.9769823e-001 -1.7653411e-001  1.5300725e+000  6.6190048e-002  6.4867926e-001 -2.8414095e-001 -3.0864182e-001  9.4213332e-001  1.7782559e+000  1.4158491e+000  8.7967716e-001  7.7700353e-001  1.0211801e+000  1.7324737e-001  1.6136353e-001 -2.8568614e-001  5.2558635e-001  5.0473203e-001  1.8099808e-001 -7.7446624e-001  9.1485175e-001  1.3395546e+000  1.6672766e-001 -7.9025848e-001 -9.2120748e-002  1.5377074e-001  6.8775365e-001 -7.0715859e-001  6.2976318e-001  1.7350959e+000  5.2647505e-001  9.9396253e-001  7.5296042e-001  1.2959508e+000 -3.6419019e-001  2.3206353e+000  1.0992295e+000  1.0666308e+000 -2.3218486e-001  4.3328240e-001 -1.1777886e+000 -1.1271462e+000  2.1808485e-001  1.4444061e-001 -1.6236687e-001 -9.3873241e-001  5.3555530e-001 -4.4034571e-002  1.9232972e+000
  1.4171924e+000  2.3504572e+000 -1.2078455e+000  7.9141606e-001 -2.4902474e-001  6.5235589e-001  8.2572715e-001 -8.6690282e-002 -1.0965933e+000  3.0048597e-001  1.2230626e+000 -1.6045157e+000  2.0388763e+000  6.2239392e-001 -8.7397947e-001 -5.0554257e-001 -2.6818288e-001 -4.6242154e-001  1.5232693e+000 -4.0089714e-001  2.4424955e-001  7.8678171e-001 -5.7080716e-002 -9.6914036e-001 -2.1564908e+000  8.0338023e-001 -2.4405494e-001 -7.5862716e-001 -1.3934073e+000 -3.0165455e-001 -7.9233754e-002 -3.7169605e-001  2.6481859e-001  4.2843617e-001  2.1348368e-001  1.7812950e+000 -8.2618869e-001  4.1449786e-001  6.5322305e-001 -2.0992389e+000  2.8703215e-001  1.0295422e-001 -3.3457816e-001 -5.5917586e-001 -1.5665671e+000  1.3964090e+000 -6.0566109e-001 -8.1346236e-001 -3.4203731e-001  4.5818182e-001 -1.3454953e+000
  6.7149713e-001 -6.1560188e-001  2.9080080e+000 -1.3320044e+000 -1.0642134e+000  3.2705997e-001 -1.0149436e+000 -1.4693951e+000 -4.9300982e-001 -3.7307066e-001 -1.2832561e+000  1.0288531e+000  9.2393245e-001  6.4738088e-001  4.1470029e-001 -1.1933058e+000 -4.0987265e-001 -4.0978521e-001  1.7984945e+000 -5.1384801e-001  9.6392885e-002  1.4089070e+000  1.3093621e+000  2.0871560e-001  1.6893993e+000 -1.3199027e+000 -2.1918866e-001 -1.8016310e-001  1.4253657e+000 -1.2004405e+000  1.3769492e+000  1.1928641e+000 -3.9359789e-001 -1.0041853e+000 -7.7023407e-001 -6.5614876e-002  2.7601131e-001  2.1183157e-001 -5.0507339e-001  6.3848377e-001 -4.6460449e-001 -5.7034610e-001 -1.8294552e+000 -8.0884516e-001  7.8328193e-001 -1.8969876e-001  2.7170976e-001 -5.8361875e-001 -5.9785885e-001 -4.4141738e-001 -1.3892477e+000
 -1.2074869e+000  7.4807678e-001  8.2521889e-001 -2.3298672e+000  1.6034573e+000  1.0826335e+000 -4.7106991e-001  1.9218224e-001 -1.8073936e-001  8.1548851e-001 -2.3289545e+000  1.4579678e+000  2.6691745e-001 -4.2563168e-001  3.4844120e-001  6.4697094e-001 -7.1132271e-001 -5.0353898e-001 -1.1688427e-001  7.9636760e-001 -8.3046850e-001 -5.3409858e-001 -1.0447358e+000 -6.1859336e-001  1.2822807e+000 -2.7384576e-001 -8.7976672e-001 -2.0778959e-001 -8.9385116e-001 -1.9362266e-002 -1.4082125e+000  9.5364803e-001 -2.1763100e+000 -6.3268788e-001 -7.1346525e-003 -2.5568087e-001  4.5979730e-001  6.1316689e-001 -4.7599381e-001  3.7146546e-001  3.8431778e-001  4.9306216e-001  4.2998960e-001  1.1610043e+000 -3.1056991e-001 -8.4383589e-001  3.5864341e-001  1.7095254e+000  4.1891271e-001 -1.0549467e+000  4.6567000e+000
  7.1723865e-001 -1.9241851e-001  1.3789720e+000 -1.4490973e+000  1.2346791e+000  1.0060771e+000  1.3702487e-001 -8.2229328e-001  4.5841106e-002  7.9888699e-001  9.0193147e-001  4.7471323e-002  6.4166151e-001  1.0485808e+000  3.4925442e-001 -3.5362260e-001  6.1445484e-002  1.2332971e+000 -3.2019619e-001 -6.7119016e-001 -3.5225219e-001  1.9277584e+000 -3.4826681e-001  5.1201564e-001 -5.8263096e-001  2.7186692e-001 -3.2080433e-001  8.9674529e-001  3.7764700e-002  3.4037056e-001  1.4123168e-001 -1.4150445e+000 -1.1956544e+000 -1.0457100e+000  9.3186525e-002  4.0463816e-001 -2.1750667e-001 -5.2777696e-001 -2.0515614e+000 -3.7417930e-001 -3.7982752e-001 -7.0751321e-001 -1.7399346e-001  5.9210527e-001  6.5532441e-001  1.9434380e+000 -3.5231512e-001 -3.9041982e-001 -6.8968072e-001 -1.5558426e-001  1.9422598e+000
  1.6302353e+000  8.8861043e-001 -1.0581803e+000  3.3351083e-001 -2.2962645e-001 -6.5090774e-001 -2.9186338e-001 -9.4240588e-002 -6.3783120e-002  1.2020528e-001 -1.8356387e+000  1.7462567e+000  4.2548536e-001  6.6070709e-001 -7.2924727e-001  4.6434527e-002 -1.8461292e+000  6.1030522e-001  8.1751628e-001  1.1866590e+000 -1.7477504e-001 -1.7624755e-001  1.4125612e+000  1.1354171e-002  2.2261448e-001  1.4895535e+000 -7.8441529e-001  4.1230770e-001 -3.6356929e-001 -9.6323098e-001  1.2897194e+000 -3.3356318e-002  3.6532839e-001  5.0570701e-001  9.3525121e-001  3.5175675e-001  7.9612297e-001  1.2416013e+000 -4.4830454e-001  6.9534833e-001 -1.0177823e-001 -1.3480250e+000  1.6312424e+000  2.4274766e-001 -5.3746736e-001 -2.4692154e-001  1.3235993e-001 -6.9006536e-001  6.7119104e-001  1.2914786e-001  7.4758231e-001
  4.8889377e-001 -7.6484924e-001 -4.6861558e-001  3.9135360e-001 -1.5061597e+000  2.5705616e-001  3.0181856e-001  3.3621334e-001  6.1133519e-001  5.7124763e-001  6.6756911e-002  1.5538751e-001 -1.3147235e+000  2.5087725e+000  3.2684025e-001 -7.9294750e-001 -3.9833312e-001  5.9072155e-002  4.9015919e-001  7.9070197e-001 -4.8065342e-001 -2.4375036e-001  1.5023829e+000 -4.3988626e-002  7.7945147e-001  1.4371415e+000 -3.6496253e-001  5.4751969e-001  1.4955648e-001  1.1139226e+000 -4.9493630e-001  2.6111776e-001  2.4124431e+000  3.3195372e-001  6.6351792e-001  8.0751106e-001 -1.5180226e+000 -1.5763068e-001 -1.5511965e+000  8.7762874e-001  1.6181511e+000 -1.7543015e+000 -1.3594280e+000  2.4047748e-001  3.2864340e-001  4.4161916e-001  2.6735818e+000 -4.4822070e-001  1.5089746e-001  5.0942833e-001 -3.0640818e+000
  1.0346930e+000 -1.4022690e+000 -2.7246941e-001  4.5167942e-001 -4.4462782e-001 -9.4437781e-001  3.9993094e-001 -9.0465406e-001  1.0931769e-001  4.1279601e-001  3.5479486e-002 -1.2371197e+000 -4.1641122e-001  1.0634596e+000 -5.1488163e-001 -1.5505145e+000 -5.4354812e-001 -1.4669467e+000  7.6525116e-001  2.8772149e-001  8.3683671e-001 -8.9760066e-001  7.3037599e-001  2.9490925e+000  3.8470716e-001 -2.7561397e-002  1.1727057e-001  1.4783504e-001 -1.9445181e+000 -1.5861054e+000 -6.2482495e-001  5.2299453e-001  7.4024722e-001 -1.6354125e+000 -3.5023267e-001 -2.5559049e-001 -1.0749170e+000 -1.3736018e+000  9.2982578e-001  1.0336056e+000 -8.4722988e-001 -3.6380895e-001  9.7050668e-001 -8.2150040e-001  1.0540720e+000 -8.0361148e-001 -7.5660754e-003  7.1437635e-001 -9.9131888e-001 -3.0123529e-002 -9.7375519e-001
  7.2688513e-001 -1.4223759e+000  1.0984246e+000 -1.3028465e-001 -1.5594104e-001 -1.3217885e+000 -9.2996156e-001 -2.8825636e-001  1.8140155e+000 -9.8696188e-001  2.2271681e+000 -2.1934943e+000  1.2246878e+000  1.1569217e+000 -8.9644615e-001  1.7158636e-001 -9.1189850e-001 -1.6258033e+000  7.7827905e-001  3.2261146e-003  2.5383493e+000 -7.9233687e-001  4.9075227e-001 -6.3004619e-001  6.9636692e-001  9.2393132e-001  1.7433969e-001 -3.6226716e-001  1.5238949e+000 -3.9179466e-001 -9.3363429e-001  6.7678684e-001  3.0974639e-001 -1.9068402e+000  1.6198774e+000  7.1511328e-001 -3.0721657e+000  8.7083815e-001  9.0193997e-001  4.1979132e-001 -5.7588318e-001 -6.2709401e-001  1.4363981e-001  9.9311213e-001 -1.9796993e+000  2.8760943e-001  7.1030294e-001 -1.3157312e+000  8.3682995e-001 -4.5736495e-001 -6.5553359e-001
 -3.0344092e-001  4.8819391e-001 -2.7787193e-001  1.8368910e-001  2.7606825e-001  9.2482593e-001 -1.7683027e-001  3.5006276e-001  3.1202383e-001  7.5956833e-001 -6.9214254e-002 -3.3340707e-001 -4.3584206e-002  5.2978827e-002 -1.2032682e+000 -6.2139125e-002  6.5269859e-001 -1.9647524e+000 -1.4803052e+000  3.6561719e-001 -1.3233343e+000 -9.5297469e-001 -5.8612614e-001 -4.6879400e-002 -1.1271556e-001 -3.2128042e-001 -2.1565641e-001  6.1141295e-002  5.4581017e-001 -1.4846862e+000 -2.7872491e-001  6.7439566e-001 -5.4198718e-001 -4.0398721e-002 -5.0833096e-002  1.0485973e+000  5.2140719e-001 -1.5685333e+000  1.3828745e-001  6.0106923e-001 -7.5913128e-002  4.4015025e-001  8.2603591e-002  3.4639472e-001 -1.8673882e+000  4.6701809e-001 -4.6253936e-001  6.2712210e-001  4.7450897e-001  5.9633563e-001  1.3438330e+000
